text	label
Kesejahteraan akan timbul dari segala lini di papua dibawah kepemimpinan pemerintah saat ini. Semangat Indonesia https://t.co/k0paSAREzk	positive
Kesiannyaaa dia mesti nk cari laut	negative
@zul_pls @syfqa__ Tkmo. Aku nok mu plk belanja aku	neutral
Kita dapat selesaikan dua lagi projek pembangunan masjid di Bemban dan Tehel atas permintaan sejak tahun 2009 yang mana jumlah keseluruhan kedua-duanya menelan RM9.5 juta.	positive
Kawasan alam semula jadi di bukit batu putih ini sangat la mempersonakan. Alam semula jadi ini satu keindahan yang https://t.co/PJgE3MPvIw	positive
@Shah_Indra Nanti dah ok blik sini kite lpk shisha k Shah	neutral
Bersatu: Srikandi Johor Bharu division not disbanded: https://t.co/z1mHclolhZ	neutral
Alhamdulillah setelah Mahathir kembali sebagai perdana menteri, beliau mendapat dua orang sarjana Islam yang dinamik dan progresif iaitu Mujahid dan Menteri Pelajaran Dr Maszlee Malik.	positive
Jaranglah dapat tengok orang buat mcm ni. Hahahahaha	positive
Sambutan forum itu amat menggalakkan bila mana pihak penganjur telah menerima banyak soalan secara atas talian seminggu sebelum forum diadakan dan ia datang daripada bekas pelajar daripada pelbagai peringkat umur.	positive
@Daoh95 Jom Kita Cuba nasib	positive
Kau lagi sedih critic hidup orang. Dah la muka buruk bau kepam.	negative
kelihatan sikap asean yang berasaskan konsep tidak campur tangan telah mengizinkan pemerintahan tentera di dua buah negara asean tanpa memberi komentar supaya perkara itu hanya untuk tempoh sementara	positive
@HilmiHamir @cazzrah @syefrilhzm Marilaaa malam ni pastu conjuring	neutral
Jika pilihan raya diadakan pada Mac, saya tidak akan bertanding	negative
Ketika sesi pengundian sedang berlangsung, ada ejen tempat mengundi yang menjaga kaunter pengundian	positive
Kalau dia (penjawat awam) tidak dapat kerja, dia tidak boleh dapat gaji.	negative
Ada kemungkinan besar yang 'makan dedak' dan wujud tali barut Tun Mahathir Mohamad (Pengerusi Bersatu) dalam ROS dan jika ada, siasat segera individu ini	positive
Kebanyakan daripada 718 pusat Tahfiz berkenaan adalah tidak berdaftar dan fokus utama pada fasa pertama adalah kerja pendawaian semula	positive
Institusi kewangan Malaysia harus menjadi standard emas untuk amalan tadbir urus yang baik	positive
@faizedzahar Hi Saya ada jual nasi arab Promo harini beli 3 pax FOC 1 pax &amp; dapat FOC 3 side dish lagi Cover KL, lembah Klang &amp; kawasan sekitar Feel free to ws for more details https://t.co/dkcINNxWwO https://t.co/GtAbLFZtt3	neutral
setiap pekerjaan ada kesinambungannya	positive
PAS pula meninggalkan Pakatan Rakyat (PR) sehingga memaksa DAP dan Parti Keadilan Rakyat (PKR) membentuk pakatan baharu bersama PPBM, tetapi gagal mendaftar gabungan secara rasmi berikutan pergantungan sementara PPBM	negative
segenap jentera parti perlulah dikerahkan untuk turun padang bertemu dengan para pengundi.	positive
Felda diarahkan mengambil tindakan tatatertib dan/atau undang-undang ke atas mereka yang dinamakan dalam laporan audit itu, yang didapati cuai dalam menjalankan tugas, salah nyata dan tidak menjaga kepentingan Felda dan FICSB	positive
Boleh ja nak cakap parti dia xbagus and so on, tapi parti dia ajar buat mcm tu, dan xboleh nafi dia memang buat ker https://t.co/l1IRc5cHRx	negative
UJIAN SARINGAN PERCUMA COVID-19 NEGERI SELANGOR DUN PERMATANG Telah berlangsung Ujian Saringan Covid-19 Secara Per https://t.co/0XIA8G1izr	positive
kelegaan setelah potong kuku itu seperti kelegaan setelah buang air. gw doang kali ya	positive
so dikira i bijak lahh ea , biul sikit	neutral
Maklumat ini yang sebenarnya bersifat serba tidak pasti terutama di media sosial yang tertutup seperti WhatsApp dan juga di media sosial terbuka seperti Facebook, Twitter dan Instagram.	negative
Dari zaman BN, ke PH sampai lah sekarang, negeri sembilan sentiasa di bawah pimpinan kurang kontroversi	negative
Akhirnya pada hari ini, saya cukup puas hati dengan tindakan yang dilakukan MCA.	positive
Bosan la dengan politik tak matang ni. Bantu salah tak bantu salah. Aje gilerrr kome	negative
@cacaazkya Aku sukanya buko pandan durian :)	positive
Apa-apa pun, salah DAP	negative
gofar hilman siapa sik	negative
Sya bkn mau promosi parti MUDA ,tapi apa yg berlaku ,mereka adalah orang pertama Yang Tiba memberi bantuan terhadap https://t.co/axl4EvW9tS	positive
Ini didedahkan kepada saya oleh pegawai penyiasat ketika dia datang untuk menyiasat saya di penjara Sungai Buloh	positive
@syukrrr Masya-Allah	neutral
@pittssuda Ni goodies yg anak saya dapat kat IDCC Shah Alam. Meriah! https://t.co/XJ5iOPu2Kz	positive
Kalau kes positive covid banyak dekat negeri Selangor, kenapa kerajaan Selangor sendiri tak siasat atau tutup kilan https://t.co/nSFMkEpccd	negative
Idea yang baik kerana dapat memberi kelancaran trafik dan saya percaya ia boleh dipersetujui menerusi rundingan dua hala kedua-dua negara	positive
Akhirnya, jumlah keluar mengundi yang rendah sememangnya petanda politik yang tidak sihat, walaupun tidak keluar mengundi tidak sama seperti pergi ke pusat pembuangan undi dan merosak undi	negative
Just go live your life and your privilege ass tu. Kau nak suruh rakyat bersabar?? 2 years of pandemic already we going through this tapi kerajaan mangkuk ni apa je diorang achieved??? Setakat one moment of Free Covid-19 lepastu korang punca balik sebab prn sabah tu pe cite kmk??!	negative
@fedtriyahya Suka loghat Kelantan, Terengganu dan Negeri Sembilan. Suka Kelantan sebab ramai kawan dari sana, samp https://t.co/fB28xtPRQS	positive
Sabar sabar sabar. Apabila lily menangis nak ikut daddy ke bilik lagi 1 , sebab tu je kot dia nangis. Tersiksa sgt https://t.co/BN53OIY9A6	negative
@TanSri_AlHakim Bagus2	positive
memerlukan lebih banyak infrarakyat seperti perkhidmatan awam berprestasi tinggi, rumah mampu milik dan aktiviti keusahawanan yang boleh meningkatkan pertumbuhan ekonomi lebih tinggi untuk dimanfaat anak muda.	positive
Rendang Daging Sara @Uqashasen is back guys #RinduAwakSeparuhNyawa @shukriyahaya @fizoomar	neutral
Ia adalah bidang yang diabaikan pada masa lalu, kerana terlalu mengutamakan industri pembuatan kereta	negative
Insya-ALLAH kita yakin apa yang dibawa Tok Guru, Allahyarham Datuk Nik Abdul Aziz Nik Mat telah nampak keberkesanan	positive
Alhamdulillah ada pemimpin yang berbincang &amp; mendengar nasihat pakar. Berbanding dengan sesetengah individu yang bertegar menegakkan benang yang basah.	positive
Soal berita palsu ini bukan hanya merisaukan mereka daripada parti pemerintah tetapi juga mereka daripada parti pembangkang dan rakyat biasa	negative
Kenapa nak kene wish birthday dia?? Apa function ntah?	negative
Oleh sebab ini jelas merupakan dokumen dipalsukan, KWSP membuat laporan polis pada 28 Oktober 2015	positive
Lagu ini masih menempati posisi #1 di chart peppermnd Playlist pekan ini. To the point dimana kalau ada lagu ini d https://t.co/0HCkYDtXuZ	neutral
Bekerja dari rumah mampu menghalang dan menghentikan penyebaran COVID-19. #KitaAkanMenang #KomunikasiKita #JabatanPenerangan https://t.co/OyWS7VYnJB	positive
@danillajpr terbaik memang	positive
Pihak Mahasiswa Pakatan Harapan menggesa Ali Hamsa selaku ketua setiausaha negara menarik balik pelan eksperimen PTD beliau yang tidak masuk akal ini dan memohon maaf kepada kesemua golongan graduan negara yang didiskriminasi beliau baru-baru ini.	positive
adalah tanggungjawab kerajaan myanmar untuk menegakkan undang-undang dan memberhentikan serangan terhadap rakyat mereka sendiriseharusnya ada usaha melibatkan asean untuk memberhentikan keganasan dan menyalurkan bantuan kemanusiaan ke tempat-tempat konflik	positive
Agihan selaras dengan saranan Kerajaan Selangor bagi memastikan bekalan bakul makanan disediakan kepada penerima di https://t.co/CYV9fYrxnc	positive
sebagai pengecut kerana menghentamnya dan syarikat pelaburan tersebut sekadar menerusi penulisan artikel tanpa mendapatkan penjelasan secara bersemuka.	negative
Bagaimanapun, seperkara yang ditunjukkan penyokong PAS ialah mereka tidak begitu aktif memuat naik status mengenai parti itu di Facebook atau Twitter	positive
@AmirudinShari Salam YAB Dato' @AmirudinShari, tolong pertingkatkan lagi kerjasama antara kerajaan negeri dengan https://t.co/bRETDVtSly	positive
keluaran dalam negara kasar kdnk masih berkembang pada kadar hingga peratus	positive
kalau mereka memberi gambaran yang muram masyarakat akan hilang keyakinan dan pertubuhan yang mereka wakili susah untuk berniaga dan mencari keuntungan	positive
Bagi Awang bantahan dan penentangan tersebut adalah manifestasi wujudnya kesedaran dalam kalangan ahli gabungan ber­kenaan bagaimana pemimpin-pemimpin yang mereka sanjung hakikatnya cuba mempermainkan mandat rakyat	negative
Tapi kejadian ini melibatkan keselamatan jalan raya, jadi MIROS akan terlibat	positive
Jika kerajaan beri kebenaran (untuk lakukan kajian) dan geran, kita boleh lakukan dan menjadikannya satu minuman sirap tradisional untuk meningkatkan tenaga, kesihatan	positive
hanya tiga kali beliau tidak dapat menunaikan tanggungjawab mengundi berikutan masalah kesihatan dan penglihatan.	negative
Melihat kepada pengalaman di seluruh negara, kebanyakan kes yang dirujuk kepada SITF adalah mereka yang memerlukan bantuan dalam bidang pendidikan, kebajikan, bantuan perubatan dan isu berkaitan kewarganegaraan	positive
Sukarelawan ini terdiri daripada ahli-ahli yang secara sukarela ingin berkhidmat untuk membantu petugas menjelang PRU nanti	positive
Tetapi peristiwa pada hari ini (perasmian PGU) dan perasmian PU Sendayan membuktikan semua tuduhan, semua berita palsu, semua anggapan yang negatif adalah sesuatu yang harus ditolak oleh kita dan rakyat keseluruhannya kerana kejayaan kita dilihat sendiri	positive
Kuncinya ialah strategi untuk memenanginya, bukan nisbah yang rigid	positive
aok eh mek nak g istanbul tok nak sambong belaja. niat dah ada semu dah ready covid jak sik ready bye	neutral
Jika kita bayar cukai, semestinya ingin melihat ia dibelanjakan untuk sesuatu yang perlu	positive
Saya juga ada menyimpan bukti percakapan di dalam cakera keras (hard disk) selain maklumat peribadi pengadu, namun ia akan terus kami simpan bagi mengelak ia 'hilang' (dalam simpanan ROS) sebelum dihantar kepada ROS dalam tempoh 10 hari lagi	positive
@MelayuBangkit_ Itu pun anak melayu/islam asuhan dap menyokong bermatian Ronnie Liu di Raub , Pahang	negative
Ya Allah seriouslah sampai mcm ni. johor are u ok? My pray always with you. Semoga kita semua dijauhi drpd Covid https://t.co/L8d9XB1BqX	neutral
Sebabkan org bangsat mcm kau PAS jadi jahanam @solhisharif . Sebangsat bangsat manusia	negative
maklumat yang disebarkan melalui media sosial sebenarnya terdedah kepada penipuan dan fitnah	negative
Kalau nak kira, memang boleh (dapat 40,000) undi...kita bekerja untuk rakyat  sejak lepas pilihan raya dulu lagi	positive
@fedtriyahya Not to be biased. Tpi sy suka loghat sabah. Different region have different dialect, tawau, kk, sandakan, bongawan etc. So beautiful	positive
Kes turun sbb kes Selangor dah tak tinggi sangat, mass testing Selangor dah sampai daerah yg tak high case mcm Shah https://t.co/ooOh8s23Kh	neutral
Inilah kerana Kerajaan PN main politik. Tak hirau Selangor #Malaysia	negative
Pada Februari, Felda meminta untuk kaveat di tanah itu tetapi kami tidak berjaya dan ditolak oleh PTG	negative
Walaupun pembangkang menjelaskan isu itu sejak bertahun lamanya, baru kini ia mula terkesan kerana Pakatan Harapan sekarang bersama Dr Mahathir dan Muhyiddin.	positive
Pkpd hanjeng ni betul lh aku nk print borang kahwin woi! Bagi bukakler kedai printing musibat hamlau kerajaan!	negative
Saya harap pemimpin akan datang bawa perkara ini (kenegaraan bersama) lebih baik untuk rakyat Malaysia	positive
@redzuanNewsMPB Me dh pening SOP tuko byk kali Korang dh kenapa ek??	negative
Grup mereka mau berpura-pura bukan penyebab hancurnya ekonomi Indonesia dipikir semua warga Indonesia itu anak2 TK https://t.co/azMn3W4KnC	negative
Kesemua unit ini akan dibina dalam  Kem Perdana Sungai Besi sebagai tanda terima kasih kepada anggota atas khidmat cemerlang selama 60 tahun merdeka	positive
Wujud lagi ke Skuad Bridged Gempur Pemuda BN ni?	neutral
yakin mampu menawan pengundi bagi kedua-dua kerusi dipertandingkan dan berpotensi menjadi calon pilihan kerana percaya pengundi semakin bijak menilai calon yang benar-benar layak.	positive
Mereka boleh (berfungsi) sebagai semak dan imbang dalam Pakatan dalam pelbagai isu berkaitan pergerakan sosial dan suara akar umbi yang selama ini terpinggir.	positive
rakyat marah harga barangan naik	negative
Beliau seorang pemimpin masyarakat, tetapi kenapa ditangkap sedemikian?	negative
jujur aku rasa terbeban sial dengan kerajaan bodoh ni. entah kenapa aku sendiri rasa sedih penat tengok politik mac https://t.co/QK6WX8QwuX	negative
bertindak pantas untuk menafikan mesej yang tular di media sosial berhubung terkorbannya seorang ahli Parlimen susulan penemuan sejumlah wang ditemui dalam kenderaan tersebut.	positive
Tengok la babi ke tak babi ahli politik ni.	negative
Kalau dahulu, jarang sekali seorang ayah bawa anak-anak mengerjakan umrah, sebaliknya anak itu bawa ayah dan ibu selepas dia bekerja dan mampu.	positive
Hari itu saya nyanyi lagu lawan GST pun tak boleh, dia (polis) nak siasat saya, ingat saya melakukan jenayah ‘besar-besar’.	negative
Ubat generik ini memberi makna besar kepada negara dan pesakit kerana ia boleh membunuh virus, pada masa sama menghalang ia daripada menjangkiti orang lain	positive
Kajian lebih perlu diberikan kepada tawaran-tawaran yang dibuat sebab 10 peratus itu banyak untuk kurangkan harga kereta	positive
Sebab rase tanggungjawab jaga nyawa org je kalau tak fikir tanggungjawab biar je patient tu tersadai atas klu rase penat	neutral
Peringatan kpd semua pemimpin dan ahli UMNO jangan jadikan dan gunakan UMNO sebagai hak dan harta peribadi dan batu https://t.co/RMaxXpMWlP	negative
kita juga amat memahami bahawa demokrasi mempunyai ideal dan prinsip mengenai kebebasan.	positive
Bahkan, apa yang lebih nyata Dr Mahathir mahu memindahkan kuasa mengisytiharkan darurat daripada Yang di-Pertuan Agong kepada perdana menteri dalam 1993 tetapi gagal	negative
Tak silap dalam bulan Dismember 2019	neutral
Ini bermakna bukan Malaysia yang menjemput Israel atau menyediakan platform untuk mereka datang.	positive
kembo crash. peye finish last pon boleh dpt point	neutral
Kami hormat budaya mereka, tiada bantahan sekiranya ingin merakam video namun jangan hasilkan video sedemikian yang lucah dan dengan latar belakang masjid	positive
 Sekarang ini, kita nak tutup hutang itu dengan mengadakan projek lain, jadi ia memakan masa.	negative
Tetapi zaman  Datuk Seri Najib, beliau telah buktikan kerajaan liberal dari segi kebebasan sebab itu kita hapuskan ISA dan pinda AUKU untuk beri kebebasan kepada pelajar	positive
Program agama di TV dan radio mengutamakan komersial dan menjalankan indoktrinasi doa untuk ke syurga.	negative
@faruqmcgrath I tgk ngan seisi keluarga malam tadi. Kira ok kan...	neutral
thank you uols yg penting i rindu nak pi sarawak u pula nak dtg semenanjung kan haha	positive
Korang percaya la. Mamat ni takkan ckp mcm ni dekat lebai pas kat kelantan	negative
putaran ganas ini akan berterusan selagi kepercayaan pelabur dan pengguna tidak dipulihkan	negative
Harapan saya untuk menang adalah berdasarkan apa yang telah saya lakukan di kawasan ini dan penerimaan masyarakat terhadap saya adalah  positif.	positive
Baru mengelabah ke @Khairykj .... hahaha	negative
Hal ini selaras dengan pendekatan wasatiyyah dalam Islam yang sudah menjadi dasar kerajaan	positive
@amirolidaham xleh ejas plak tu rista dh klua	neutral
Lebih merumitkan dinamik ini, PAS membawa agenda Islamnya sendiri...yang disokong dalam diam oleh Umno	negative
Kita bukan nak galakkan minum ketum, kita nak tanam untuk bawa daun ketum ke luar negara	positive
diingat tak main 'politik kotor'	negative
Kalau Takiyuddin kata kerajaan nak buka Parlimen Sept ini tak perlulah YDP Agung dan Raja2 Melayu adakan Mesyuarat https://t.co/vxHi1Tqvzn	negative
Kata macam-macam sebab tak ada alasan…nak tutup malu sebab itu reka kata kami tak dapat habuan padahal malu sebab gagal urus parti.	negative
Korang kalau rindu announcement kat airport/dalam flight, boleh datang cucuk vaksin kat IDCC Shah Alam. Our staff mostly former flight crew dari AirAsia and Malaysia Airlines https://t.co/M7HuYsPVvX	positive
Sebaliknya, kerajaan sedia ada tidak sekadar berjanji atau bercakap untuk memburukkan orang lain. 	positive
Dah pernah beli bagi surprise kat member and dorang kata sedap !	positive
Najib perlu mengambil langkah-langkah yang serius jika dia ikhlas bagi membetulkan kesilapannya itu	positive
Rumusan awal yang dapat dibuat setakat ini adalah kerana unsur sabotaj, namun kita akan melakukan siastan menyeluruh sama ada pemilik kilang mempunyai musuh dalam perniagaan atau sebaliknya	negative
Runding baik-baik, cari penyelesaian, semua boleh bincang	positive
@ftnhasan Hahaha mai mai.. Umi aku terpengaruh dgn fb page masakan terengganu. Hari tu laksa hari ni laksam	neutral
